20
945 1996
323 21 233
233 695 606
531 6 833
735 34 867
254 871 459
576 560 193
624 474 691
523 28 152
483 192 787
194 371 193
156 139 557
882 122 193
407 171 910
240 219 568
445 888 233
409 474 573
645 349 170
100 125 471
857 653 81
657 513 216
156 197 574
674 660 500
887 624 103
452 225 61
630 425 318
784 321 342
475 353 287
438 756 233
277 399 85
328 515 263
361 402 666
430 49 195
213 391 612
339 254 819
584 192 106
733 244 873
322 164 75
848 814 556
878 746 256
675 363 295
269 853 906
265 128 904
838 89 411
532 631 200
875 563 530
256 707 248
339 664 847
84 104 398
209 377 523
786 253 794
11 631 843
723 277 718
891 441 789
387 798 64
846 50 686
830 606 703
417 132 144
31 707 470
714 499 286
295 453 800
602 346 186
306 581 924
737 496 490
404 617 210
705 52 125
774 583 109
97 609 191
553 390 431
609 417 794
200 475 59
343 555 339
138 357 511
112 763 615
891 626 710
639 6 93
778 205 860
708 841 321
597 133 835
57 98 825
296 281 559
99 541 917
38 369 496
840 208 86
839 158 583
759 717 867
859 168 257
602 84 830
4 135 385
704 207 603
460 636 861
207 588 124
846 378 852
299 570 793
278 332 492
746 249 211
617 106 269
889 116 135
32 571 457
228 377 222
595 138 146
503 165 460
158 838 906
365 406 470
2 868 437
689 198 576
262 127 343
781 866 26
234 681 46
98 270 539
334 719 158
41 772 87
61 879 359
56 544 48
365 825 145
196 827 919
705 311 462
410 157 225
445 214 330
404 58 1
813 704 536
7 616 814
267 121 424
624 773 912
91 397 319
707 745 190
652 443 652
783 588 393
488 657 632
793 787 448
146 633 448
145 278 872
886 315 466
828 667 300
708 625 949
337 465 296
152 614 475
257 363 517
481 101 220
268 641 99
347 742 874
341 431 590
375 148 150
342 626 4
682 515 672
79 332 54
216 49 837
148 382 808
474 630 121
395 809 960
99 341 969
586 534 208
847 759 460
277 680 922
149 562 543
511 754 372
795 94 613
519 814 106
745 447 801
544 588 211
491 725 199
333 787 459
342 709 239
167 54 759
522 868 303
109 629 918
242 571 274
230 2 409
195 45 66
854 687 487
341 641 808
663 848 764
352 710 99
852 113 512
184 746 400
455 633 29
878 25 815
254 816 705
681 399 53
394 354 875
128 738 326
863 92 675
683 319 156
339 844 790
118 849 825
399 46 28
328 251 560
180 277 66
497 692 97
585 548 661
523 624 993
255 630 269
700 98 65
447 225 261
655 68 128
703 75 635
756 811 30
22 261 941
203 340 132
576 446 3
55 513 294
98 249 786
427 867 610
202 857 352
723 814 356
32 879 237
31 474 620
613 632 354
153 406 583
627 169 909
554 136 864
311 215 557
800 755 581
245 852 31
738 610 559
420 854 675
713 128 914
508 831 750
223 692 659
698 885 550
356 132 941
762 668 83
693 456 990
810 513 40
209 537 132
170 489 109
99 57 260
28 277 98
526 395 889
611 860 929
684 455 671
322 251 405
287 516 735
749 527 127
754 342 811
865 186 331
251 57 111
725 278 775
232 651 646
174 64 732
885 140 670
560 265 239
681 300 265
655 481 951
49 120 352
48 459 652
96 563 768
569 408 545
456 618 732
487 271 770
474 436 524
387 698 382
22 630 249
694 9 193
453 402 714
32 380 933
51 890 759
845 494 340
151 644 685
293 139 361
366 156 116
523 373 188
504 403 362
186 254 753
102 843 539
691 559 928
312 430 447
553 287 668
524 345 778
328 500 354
370 542 144
413 507 308
241 776 968
116 785 741
126 121 163
338 224 842
208 381 517
3 888 917
759 274 181
799 556 859
688 663 445
275 112 657
48 573 474
444 519 447
84 282 593
207 308 642
263 537 202
461 782 913
103 477 761
437 40 922
264 12 37
348 629 532
459 122 225
577 105 744
725 690 412
239 418 382
757 880 564
95 425 316
161 374 294
597 186 119
6 113 487
280 460 562
230 73 539
33 116 779
864 291 310
219 851 915
445 850 698
391 867 416
430 754 268
728 549 824
684 387 771
500 8 32
198 306 352
862 876 323
501 653 536
461 579 883
661 57 847
212 296 297
149 118 533
814 820 799
840 145 824
305 760 787
854 483 384
291 154 533
309 30 963
392 227 466
653 782 497
202 600 565
606 773 431
480 626 905
11 771 902
261 347 238
272 424 64
230 382 805
569 18 590
107 2 751
49 831 811
744 376 248
384 834 927
295 486 429
549 514 703
345 210 455
455 316 62
317 21 803
807 47 985
278 647 12
728 106 438
306 319 316
517 382 322
55 180 160
811 335 115
743 381 873
721 580 852
889 392 594
842 763 88
883 664 497
780 861 275
457 262 725
120 745 152
639 233 491
477 642 644
301 710 374
740 99 250
714 873 2
238 528 993
366 401 548
140 199 511
647 172 66
833 238 801
469 47 539
387 527 514
274 538 300
145 142 355
503 411 912
815 545 831
618 381 538
336 882 260
14 316 522
666 445 885
105 847 316
104 574 224
294 286 138
179 108 73
167 306 645
222 802 808
85 778 178
36 875 431
169 822 891
82 314 661
355 458 915
530 130 196
685 34 896
487 822 272
744 523 402
635 67 950
760 841 698
150 126 434
14 334 324
109 585 339
389 822 445
97 604 518
328 287 521
673 284 570
160 867 580
437 184 294
614 456 158
28 207 82
82 224 226
785 885 799
237 203 413
868 327 983
210 669 740
14 223 75
586 493 297
474 114 800
92 715 740
185 218 936
819 626 637
462 518 461
525 327 708
330 731 102
168 653 997
629 121 429
390 826 863
198 118 339
358 627 91
36 578 140
22 246 619
188 350 854
563 768 99
104 269 551
703 140 85
216 74 711
470 851 605
804 734 879
71 204 703
356 165 132
420 384 618
63 256 99
609 809 638
665 674 119
402 483 576
123 722 994
789 624 34
727 511 783
559 127 789
387 627 992
215 551 56
501 53 729
764 475 557
138 810 405
397 763 326
128 485 383
5 491 6
586 786 564
717 4 338
628 459 394
54 846 536
766 360 472
875 58 434
142 146 268
639 769 638
429 697 332
187 655 5
136 271 411
721 38 132
679 491 254
611 207 868
363 118 798
734 659 990
595 19 398
743 600 864
689 655 889
329 320 234
700 579 161
108 838 68
726 388 678
266 542 736
421 358 179
105 596 14
436 45 837
299 175 469
283 841 936
9 275 2
475 545 190
228 713 48
149 665 13
695 126 222
875 866 875
742 862 628
875 533 554
243 765 696
338 821 91
189 375 33
19 85 367
732 54 755
139 228 132
162 181 412
486 569 839
463 439 791
131 439 253
383 177 965
574 323 996
208 259 81
145 462 429
539 224 960
168 145 104
624 741 472
654 575 57
550 642 939
122 630 14
446 225 29
49 158 730
405 38 1
89 554 627
247 742 106
149 5 548
346 786 11
549 500 150
121 41 182
266 601 550
649 39 456
120 799 908
344 459 803
81 751 57
302 225 291
124 356 929
593 10 256
740 767 380
648 128 349
381 401 724
852 135 789
876 119 166
787 231 54
615 625 545
300 631 859
450 810 355
591 463 450
607 759 80
284 666 381
432 435 932
638 489 511
79 659 410
760 794 580
70 883 637
421 577 815
200 561 261
120 434 706
2 126 942
770 285 167
310 829 810
758 298 912
154 125 348
133 7 498
265 804 38
259 317 85
203 464 754
572 38 570
550 20 697
37 566 199
240 772 760
329 752 729
825 829 47
397 293 398
763 377 513
784 351 410
386 583 642
837 145 59
428 4 891
279 70 412
740 258 467
11 239 407
259 666 13
114 71 14
648 365 421
229 213 406
630 578 297
630 585 608
729 557 669
442 518 732
232 583 839
568 356 99
694 33 580
599 775 474
663 413 940
589 668 544
641 588 467
525 339 967
606 226 10
85 785 935
558 527 699
51 514 59
265 455 160
521 505 266
55 204 484
148 452 804
87 718 903
173 785 816
598 410 54
276 309 885
403 831 577
158 361 53
824 594 343
270 817 272
814 358 406
155 700 229
103 138 830
379 587 510
440 732 128
857 422 548
525 161 992
313 403 190
345 429 27
308 366 324
251 572 756
785 90 142
643 866 449
861 594 929
346 107 903
815 177 337
269 109 530
454 444 87
558 877 555
866 12 146
445 862 548
617 159 672
312 504 926
404 802 399
799 449 107
622 467 104
862 629 160
117 604 942
710 53 342
854 504 867
813 648 278
283 342 169
845 557 543
726 569 344
391 890 295
96 274 438
214 440 236
323 802 761
24 552 254
795 792 78
372 405 924
110 408 858
609 481 609
872 445 151
842 184 570
129 343 263
778 281 591
411 541 299
218 91 602
76 258 547
454 520 272
644 880 587
674 82 109
327 268 957
612 855 774
642 849 773
553 79 690
469 300 650
10 463 341
63 355 246
517 431 817
62 47 351
140 597 55
190 135 889
140 99 457
246 20 449
519 844 762
792 196 763
696 868 30
622 583 784
300 614 448
148 380 176
271 382 527
417 400 453
859 497 789
502 792 879
33 81 931
679 778 160
596 93 253
251 439 527
63 684 881
418 60 255
497 482 228
225 142 281
517 406 108
208 72 702
26 126 350
383 178 135
25 287 194
827 306 372
167 768 916
125 839 941
838 271 268
11 873 745
146 42 906
721 71 636
360 579 392
427 566 127
702 364 779
286 654 479
31 478 266
2 320 651
647 567 706
486 725 926
197 80 728
195 208 890
786 655 212
70 748 750
20 577 196
412 173 951
791 755 997
332 621 114
303 393 623
649 153 106
320 247 620
130 793 95
400 112 880
579 577 243
476 626 532
235 181 548
390 445 498
131 876 716
829 387 316
533 832 542
748 858 854
212 150 635
762 295 97
562 97 352
714 765 565
285 110 22
640 846 144
77 449 952
126 611 204
367 31 794
230 234 761
196 499 143
144 591 637
218 797 824
845 335 982
627 434 158
84 125 842
380 483 808
789 444 4
718 409 261
232 839 859
351 87 979
142 212 660
172 69 165
350 811 545
167 600 840
754 887 944
138 852 129
712 528 593
809 828 178
461 336 37
438 212 680
656 634 304
610 770 860
624 656 934
215 645 256
498 380 258
889 772 828
56 434 890
58 103 351
842 855 823
222 294 981
567 443 463
419 104 457
598 70 302
671 269 271
793 549 398
160 520 445
409 375 543
106 147 126
241 670 297
261 83 280
108 68 580
877 77 209
546 820 858
721 279 839
675 374 924
22 69 337
26 392 91
488 583 50
324 235 933
151 260 873
335 24 95
585 217 407
826 206 146
116 853 545
241 785 178
101 419 833
126 819 462
95 412 308
532 463 441
333 79 406
210 165 381
750 891 130
297 452 394
109 818 422
812 717 872
502 455 611
15 269 101
493 389 862
206 879 690
483 705 922
849 1 200
224 303 336
889 67 332
77 466 415
469 53 204
705 43 943
101 425 200
438 393 536
430 178 828
403 520 745
784 881 277
120 777 694
165 664 666
414 257 221
225 747 247
393 691 210
461 889 791
48 318 690
430 302 503
513 177 271
183 562 952
89 608 863
567 326 382
4 429 333
654 443 418
4 71 820
409 479 178
544 296 532
879 763 269
226 452 163
435 517 768
717 309 399
88 335 403
152 106 925
694 222 561
310 808 753
602 438 346
544 441 880
251 140 947
267 88 110
742 70 596
239 409 505
138 165 405
720 287 953
236 436 752
43 121 821
675 559 105
551 422 498
370 159 363
356 630 878
368 659 748
10 456 928
672 331 393
529 684 428
403 823 700
545 552 309
245 287 210
805 472 559
282 101 346
514 886 329
737 96 311
243 350 400
413 158 725
452 175 6
218 283 887
169 803 136
572 83 164
854 891 641
725 245 604
771 18 422
32 223 694
307 530 957
711 378 698
503 103 544
218 320 879
22 321 311
536 458 55
718 550 663
864 788 266
472 355 915
78 673 501
68 557 502
740 12 484
810 628 188
503 446 520
658 404 388
227 374 263
485 481 269
654 319 261
880 362 662
277 199 755
361 703 718
627 755 802
377 127 419
787 773 80
515 191 568
820 302 383
439 798 54
68 391 702
357 169 132
837 285 793
868 692 440
879 510 736
411 532 211
612 162 456
537 541 579
485 568 379
279 451 69
294 388 162
520 115 47
251 377 559
370 114 5
173 880 176
763 760 939
396 720 654
539 257 639
305 504 589
233 719 189
22 436 698
157 205 258
433 286 786
879 579 537
83 597 956
608 552 522
338 109 190
400 591 597
97 827 670
454 481 914
581 223 718
642 598 919
168 297 951
816 129 709
730 763 663
818 497 350
44 318 868
735 60 178
652 217 356
629 226 394
746 475 656
847 589 564
459 87 844
748 857 545
282 90 649
518 725 687
805 569 912
82 886 854
614 555 766
217 825 83
678 147 425
291 480 582
553 855 280
402 349 674
97 330 358
175 136 373
242 355 972
32 369 841
361 565 378
769 591 123
848 1928
418 308 249
89 442 420
772 106 69
12 30 551
587 758 2
697 774 478
183 601 44
639 513 699
353 81 802
111 762 439
679 783 241
644 236 89
370 672 855
224 812 386
248 533 201
44 568 765
531 207 120
124 633 815
50 773 225
122 680 100
280 453 490
390 536 526
313 303 511
534 432 734
205 176 528
362 774 158
437 318 757
363 80 826
814 570 203
654 716 775
516 622 932
348 257 50
806 796 240
122 730 275
666 322 526
422 354 467
685 662 8
554 232 974
839 293 10
100 396 630
192 368 167
381 153 690
148 749 444
535 772 850
775 196 846
186 230 823
805 676 955
566 774 650
164 373 400
115 766 310
588 263 673
577 197 703
464 235 699
315 654 195
344 713 20
140 244 102
149 843 100
588 742 985
712 461 311
467 777 728
88 744 195
521 32 864
140 190 513
86 315 178
581 69 680
67 487 325
532 290 859
328 165 501
501 338 148
169 694 339
35 489 18
240 686 482
137 324 780
463 728 417
135 212 920
193 561 920
594 449 427
760 784 646
42 206 886
660 670 865
192 206 707
48 510 853
356 576 159
616 4 624
114 586 989
800 350 423
683 477 87
131 356 351
115 374 660
528 672 564
597 818 683
730 423 50
324 834 770
413 534 516
785 300 887
135 458 559
138 61 70
331 121 238
167 168 907
787 499 679
232 75 926
314 633 201
425 542 11
273 601 130
230 48 18
157 67 646
638 817 217
214 524 279
482 647 929
43 301 188
261 61 706
414 379 438
323 578 903
363 459 637
448 408 455
484 384 972
272 543 230
360 650 133
335 572 55
593 841 915
660 774 127
183 616 913
622 39 853
587 450 158
300 828 813
34 515 352
437 516 799
786 612 932
568 779 205
820 197 972
104 734 919
343 615 822
30 729 910
666 538 713
425 573 346
438 653 259
230 809 267
254 303 76
159 735 983
791 174 751
362 654 723
277 436 439
4 354 457
444 839 524
684 231 661
266 258 949
726 681 820
141 836 768
700 756 954
115 88 278
96 165 255
467 82 450
68 643 424
130 401 61
311 503 514
733 319 284
566 127 318
278 205 769
419 558 523
347 380 504
746 167 687
440 700 621
172 344 408
361 806 966
153 235 282
630 502 20
593 325 150
223 618 942
546 740 62
532 216 603
732 724 215
333 230 332
462 254 198
345 798 357
225 589 81
488 224 963
172 199 153
534 480 502
176 353 789
770 483 716
173 836 707
294 786 448
433 493 75
492 278 248
56 479 556
653 680 568
529 74 517
292 144 441
25 833 62
318 309 912
657 296 641
493 790 937
810 482 40
750 32 696
564 787 966
723 401 798
117 59 612
380 486 416
409 343 541
678 494 239
222 55 997
147 20 68
482 552 589
284 712 337
446 705 402
659 14 800
647 368 592
770 755 534
796 696 587
160 448 129
689 458 91
182 231 181
258 146 491
470 4 522
756 385 1000
624 707 160
749 710 24
131 494 881
94 533 448
27 190 718
341 81 86
261 37 837
389 284 112
555 201 159
14 701 905
621 666 520
447 241 224
652 451 79
801 483 433
431 333 202
539 716 319
676 290 226
620 695 815
520 294 833
798 238 368
640 668 774
387 312 907
336 305 342
261 670 805
633 118 571
622 616 199
826 554 142
203 287 793
715 480 587
720 73 345
702 683 453
316 491 984
746 457 331
833 799 816
499 97 516
388 391 178
226 445 751
146 778 77
568 353 649
745 679 991
555 310 559
747 233 736
805 477 879
291 20 1000
473 809 277
379 762 970
267 439 162
336 610 137
649 26 30
73 531 658
292 91 444
207 693 70
819 825 855
62 33 152
844 204 466
634 769 740
192 667 333
545 220 352
227 623 816
270 727 360
98 333 401
477 576 712
700 271 905
311 170 97
230 727 530
462 440 120
720 20 931
119 88 972
58 444 741
669 306 388
487 46 399
249 377 772
550 243 568
427 218 243
60 459 432
657 410 307
218 53 216
560 776 471
766 823 971
759 373 738
468 452 275
835 740 535
304 408 549
106 327 101
248 548 99
124 227 801
272 433 838
623 665 968
755 44 724
40 109 98
722 533 457
323 288 769
629 478 7
358 749 347
406 179 632
107 533 727
690 755 752
278 235 377
203 503 332
781 167 21
245 630 924
261 656 284
216 588 186
510 570 401
394 687 387
693 36 560
435 734 724
548 289 533
249 315 208
796 494 898
605 17 71
399 281 996
662 7 442
15 564 884
238 52 599
126 275 688
586 118 539
457 633 883
359 111 96
422 778 290
589 588 709
24 383 500
715 390 867
460 529 441
81 324 402
364 631 642
689 728 166
13 255 292
625 432 886
815 438 596
141 685 325
138 41 245
680 200 21
206 80 22
299 268 783
389 57 489
667 800 865
359 507 938
651 486 159
446 600 20
305 148 940
366 183 621
254 461 801
766 162 148
315 152 425
559 265 851
145 758 35
87 754 472
228 561 761
395 156 510
524 112 688
698 638 62
549 451 339
644 637 866
420 651 838
421 268 800
148 596 347
167 745 44
214 356 763
747 65 883
609 523 314
484 369 632
502 591 503
277 23 512
595 325 453
98 747 688
377 572 316
635 486 137
675 163 335
306 440 368
693 622 865
44 253 782
823 422 783
282 341 718
212 225 855
648 842 88
503 15 252
722 345 82
111 159 484
678 657 998
458 328 935
233 667 241
635 41 731
752 2 59
309 475 923
522 373 341
440 111 957
843 468 839
641 164 400
841 629 383
798 221 629
130 842 568
482 50 396
485 388 714
848 300 590
790 117 39
320 542 160
550 679 74
705 765 174
159 162 324
278 559 714
782 270 535
74 780 884
217 118 499
654 413 171
396 448 484
96 474 703
415 218 455
602 261 314
521 750 691
729 52 747
701 551 158
115 268 246
407 809 935
411 168 494
771 350 648
25 673 298
347 466 971
767 729 784
599 483 67
701 617 431
268 682 887
707 49 552
200 792 25
671 470 590
620 837 597
705 565 756
779 532 863
254 807 594
161 97 505
226 349 972
401 669 888
298 398 188
434 335 73
249 140 201
765 385 24
795 718 650
16 75 442
639 521 580
436 504 387
352 82 570
239 649 166
93 595 297
302 750 482
413 465 46
314 501 253
296 143 842
622 42 954
364 181 913
267 362 849
703 336 534
79 599 511
332 821 169
279 791 562
315 812 165
529 359 173
559 758 782
223 348 458
211 126 612
249 788 501
243 261 18
446 382 272
679 266 56
218 288 441
717 192 916
760 505 485
252 13 331
411 686 994
841 325 546
127 125 115
426 29 365
767 239 570
245 369 259
657 369 708
513 827 203
553 576 32
48 834 490
587 68 539
190 735 896
753 808 456
635 11 822
75 352 446
639 568 207
99 606 198
27 795 180
521 206 335
492 468 77
482 351 859
812 83 353
76 289 745
554 618 438
581 717 541
310 450 103
601 597 589
520 759 361
784 751 546
249 154 179
638 709 785
731 829 909
29 678 444
703 22 856
119 307 917
334 458 489
348 192 280
778 407 990
297 836 361
813 556 918
652 150 341
204 28 638
699 495 120
783 390 502
430 435 476
727 351 619
285 581 577
755 648 419
579 527 866
642 579 48
370 325 455
641 493 799
590 173 166
399 793 461
463 60 860
615 651 290
685 74 379
736 242 885
649 590 653
752 12 709
235 472 397
547 504 460
753 830 63
585 231 218
738 506 857
777 574 941
638 586 269
492 522 41
297 335 148
238 121 124
609 488 863
717 54 604
525 815 534
573 153 677
126 437 453
504 721 550
