16
975 832
193 11 49
491 548 -800
550 367 583
708 572 -991
724 119 693
630 430 -931
143 346 -501
401 266 -247
544 93 -882
83 8 763
208 176 465
396 220 -590
477 182 650
251 413 -274
382 173 316
695 592 191
195 188 345
461 753 607
12 60 625
434 538 -90
254 755 -237
552 345 -766
280 302 235
621 355 739
286 556 -448
439 638 232
566 763 791
668 678 733
122 306 -596
778 380 63
733 525 952
668 191 -878
644 176 774
485 173 216
657 357 -302
217 624 783
735 540 -86
61 563 -644
8 259 -500
429 815 -326
230 779 -932
627 285 801
653 634 536
768 343 95
202 16 253
598 28 698
189 524 511
33 23 719
474 389 -311
362 607 881
225 409 -444
135 651 132
213 493 -575
665 640 221
690 186 -978
717 777 942
513 53 -721
719 367 -68
579 424 -936
492 507 808
698 478 914
84 218 622
567 372 -466
699 1 -77
10 581 -881
747 221 -310
149 751 -1
185 142 793
42 740 562
307 807 -453
677 295 615
805 478 471
675 431 -144
159 195 600
441 340 786
690 288 904
143 719 928
648 309 362
105 228 -726
464 427 -805
280 135 775
299 423 -782
478 474 961
492 493 498
602 580 920
466 716 485
131 778 445
693 337 -71
450 294 751
120 336 -176
230 238 887
598 747 -325
619 434 472
712 738 -367
273 165 481
8 116 -283
592 575 -942
711 166 931
616 556 46
304 7 605
651 505 645
188 149 -602
630 536 967
912 944
406 194 974
391 337 439
213 893 760
229 610 -105
447 823 117
93 843 808
174 63 -660
902 713 -98
296 731 263
521 353 -758
862 228 580
383 635 744
421 365 709
761 414 -731
279 590 100
667 307 457
238 358 -995
658 827 552
579 481 -34
862 348 -171
524 437 321
280 298 777
809 659 378
109 868 934
715 577 196
823 753 -742
400 35 -420
31 547 -888
897 432 750
196 338 942
599 14 632
727 462 965
163 99 -967
837 348 -97
297 294 504
810 577 216
811 371 353
366 760 -410
629 801 211
800 9 -280
246 644 -216
892 480 316
746 372 -974
734 774 -142
621 187 283
576 473 483
309 423 953
859 675 52
627 51 -717
148 906 724
534 619 16
18 849 841
861 416 720
758 276 222
203 12 -18
78 749 273
552 371 -762
754 803 957
255 76 -150
252 818 -972
816 143 339
439 310 -154
905 576 243
602 447 187
161 776 324
406 259 550
73 412 -731
704 683 -260
780 361 75
327 521 858
254 116 -390
416 32 187
754 679 -988
23 803 12
77 439 383
282 283 -20
466 671 -76
579 214 237
368 252 769
94 246 -650
225 157 121
793 890 -485
908 439 756
186 554 -611
691 795 -820
101 765 763
659 464 240
71 392 -221
737 443 -501
817 702 -681
447 329 361
254 472 -470
518 415 34
502 373 -797
651 665 -725
98 475 694
394 674 -748
402 459 357
629 581 254
493 15 -790
538 273 -284
655 295 -706
154 653 836
584 576 -886
517 740 449
549 253 95
516 903 -529
71 748 -585
713 492 -533
210 662 -281
305 202 -749
319 238 -155
513 117 939
815 750 -217
615 577 -620
756 907 -96
191 527 597
531 831 417
750 837 -203
782 383 -641
642 157 -854
877 630 744
129 591 -649
821 900 485
693 651 -907
727 149 -318
344 331 496
820 821 -744
824 295 89
485 900 -988
555 154 271
207 895 -675
782 841 367
516 44 -219
216 30 532
580 566 929
332 96 -532
771 427 279
368 871 308
461 412 -765
257 132 -682
135 503 838
824 595 -332
824 357 -967
41 23 904
558 703 674
347 558 93
582 879 281
472 234 45
553 665 -453
140 282 -59
695 719 726
798 37 224
253 905 352
561 37 -549
550 158 -517
679 330 -981
675 527 173
57 352 -28
2 852 808
105 572 991
445 629 495
893 720 -6
282 1 -396
131 649 407
749 25 -469
414 717 -414
472 705 691
632 338 -5
784 608 867
35 283 208
95 319 -754
230 8 623
644 807 -569
565 176 -38
627 498 401
424 578 -32
642 848 437
95 235 -158
729 640 -780
18 409 -414
399 884 107
124 774 512
98 584 581
101 322 280
486 58 -79
870 831 -616
194 744 547
208 484 -707
524 298 584
624 374 349
666 441 299
836 549 -767
447 521 -572
33 30 290
48 383 125
235 664 -279
833 627 503
248 753 711
763 166 -991
761 98 473
60 392 -919
37 815 -159
549 232 657
153 857 -558
896 688 78
577 73 -108
450 9 -219
752 193 838
731 479 579
742 512 125
520 7 -275
71 379 -150
798 272 772
616 545 506
338 889 137
627 343 -365
519 186 70
39 198 -530
673 891 -988
882 62 47
475 126 104
9 605 -265
433 449 168
314 187 -76
321 548 869
841 654 490
253 81 -432
194 465 -84
765 17 829
269 890 531
644 337 -246
257 840 -185
208 467 505
729 897 -878
264 879 408
838 108 -264
478 763 834
850 317 933
411 647 833
717 630 489
238 678 -583
739 734 124
659 510 937
281 19 508
743 23 -783
413 651 -285
195 109 -892
292 466 78
353 639 -828
239 357 147
301 507 -704
814 270 -989
160 335 697
807 880 -575
856 237 542
866 891 909
419 722 -120
458 83 754
897 689 813
304 589 -556
401 662 213
730 650 -165
283 660 41
674 609 -318
895 102 -343
144 726 498
398 220 208
707 118 445
275 540 -338
787 492 419
573 476 732
901 301 117
97 571 860
810 482 -185
638 637 -635
584 10 -663
790 845 229
48 714 -690
86 92 337
766 879 -942
221 566 -67
766 497 305
668 882 -265
193 94 -729
466 131 -596
453 698 -104
228 860 490
856 677 986
548 537 -256
631 795 728
2 786 946
781 7 337
126 869 -135
398 856 863
525 49 -7
98 606 68
316 14 952
856 195 613
64 301 553
570 875 418
142 353 -17
393 820 -861
539 736 -319
567 734 -270
60 403 -720
542 349 -131
116 849 194
32 629 -700
379 213 340
97 613 573
257 204 -782
284 551 160
289 853 -870
656 300 -467
519 21 -558
755 135 319
801 147 681
490 351 -192
271 613 603
103 634 285
631 568 -271
732 101 582
599 270 519
186 682 909
693 436 202
591 275 26
192 140 -573
433 869 -23
870 644 882
793 841 910
819 145 49
874 28 -67
360 40 -275
177 565 -410
56 521 -861
397 865 619
73 315 -918
648 485 935
86 21 -345
707 744 88
130 781 -244
456 104 562
460 311 -333
284 465 -764
588 375 -322
878 527 -57
333 197 -951
530 314 -956
843 205 -275
254 608 388
268 349 -386
499 912 267
828 740 -111
672 260 -666
507 2 -335
513 783 433
261 534 -750
667 561 -629
718 253 -659
401 364 142
577 631 -688
648 619 426
311 180 -176
123 476 240
289 362 -709
691 623 -252
42 575 319
883 417 -655
574 674 924
205 901 659
715 251 0
372 860 -968
268 631 -230
396 383 -433
297 585 475
591 783 432
858 252 -119
770 567 -93
256 588 241
526 842 174
622 706 904
394 533 647
304 227 -570
612 848 137
248 582 805
256 511 72
750 802 -571
602 787 -253
570 436 -323
689 894 -761
619 907 768
111 618 -571
279 173 -55
458 805 -142
297 340 8
147 848 -523
112 373 639
451 249 -531
40 336 830
521 447 -860
104 62 -785
416 579 691
785 718 -429
260 878 423
642 33 -510
824 521 57
95 422 890
479 134 -211
822 47 530
136 610 213
588 651 -168
454 168 628
492 447 -642
558 12 452
444 28 -308
601 687 -298
400 508 727
787 85 -943
348 591 -133
469 476 175
539 51 -171
13 888 -802
824 591 -541
671 817 305
517 708 59
407 621 -526
603 588 283
368 775 -894
489 177 216
706 406 -99
144 228 303
509 84 -495
311 571 972
532 9 284
176 556 912
29 825 285
674 123 930
670 385 -622
127 547 -101
678 111 -207
386 313 863
124 746 -156
331 489 599
578 452 -49
40 429 -536
888 239 -251
374 683 -761
769 693 648
896 15 266
664 657 -776
550 840 -441
284 828 386
228 268 702
478 804 693
326 444 -7
720 495 -105
32 409 296
97 438 -877
25 589 948
694 82 -985
897 901 10
356 425 688
2 76 -983
723 344 35
223 194 -636
708 59 743
441 15 11
496 909 -189
299 515 -745
697 349 -200
833 740 882
699 425 268
705 333 221
810 35 -777
654 718 758
7 39 766
130 388 631
651 817 -860
201 64 282
652 74 522
15 660 -122
760 82 625
798 49 167
169 851 -375
205 127 -944
74 688 -328
86 230 320
367 70 384
418 82 -190
131 756 -385
492 133 -844
633 905 -92
853 24 -795
222 372 535
184 759 -991
254 343 -831
466 718 -406
232 787 -623
792 588 737
89 912 915
466 894 135
843 377 -720
489 318 561
541 512 346
697 102 957
625 82 758
642 602 998
891 308 31
320 85 -814
892 878 958
287 284 284
801 127 -56
555 487 353
650 657 794
101 80 -825
234 312 -104
562 596 966
70 667 454
349 344 491
215 26 157
569 741 -971
375 713 868
127 282 16
393 472 -801
745 866 -740
451 70 -521
224 14 95
271 726 255
241 421 230
740 896 -319
761 455 436
167 324 505
902 903 819
879 201 640
225 229 -630
350 658 -804
217 511 -86
9 154 448
179 524 -230
568 874 -787
186 385 -291
286 367 -434
86 290 901
810 73 190
452 353 -221
591 388 -882
579 425 -277
345 479 776
77 843 882
791 542 948
255 689 862
836 619 563
106 480 -853
592 514 232
154 769 -606
812 827 -332
309 182 -207
347 194 348
796 298 490
218 867 386
165 72 291
525 689 -35
168 565 826
803 607 537
602 360 321
313 686 -355
412 779 814
599 338 -627
839 587 -8
91 174 733
653 602 -618
421 342 -320
543 313 -204
293 160 467
660 434 223
638 307 801
143 758 -113
20 591 967
837 315 -724
396 888 -35
541 669 4
741 57 -178
780 806 551
313 658 -85
448 184 938
738 813 130
280 14 -806
737 223 59
874 377 -152
532 643 -802
586 623 -841
69 265 224
169 393 -147
825 146 -36
679 825 -707
852 433 535
742 193 852
302 910 -826
856 631 596
242 595 -717
781 598 557
149 644 148
116 376 148
378 165 -769
376 367 890
403 597 202
660 900 -712
97 261 -799
695 865 707
597 577 -589
756 776 263
151 636 972
295 59 630
171 229 344
640 149 -611
732 476 -681
323 235 -65
219 682 18
288 634 -538
391 889 -897
762 206 -266
783 84 -456
493 776 -163
125 364 788
268 820 -222
352 98 -25
273 834 605
236 380 -884
139 679 220
886 673 626
120 802 -430
120 9 -850
684 101 -507
750 62 982
278 297 -182
370 168 101
885 227 125
314 245 -399
315 506 899
582 199 -605
792 71 605
89 432 434
624 549 185
510 779 -988
178 333 -766
528 744 -736
866 765 -917
230 199 -151
337 602 396
640 284 752
10 317 48
679 804 -215
492 154 -307
677 570 388
410 646 -92
387 588 -722
826 207 -959
490 104 -3
753 520 997
867 221 887
768 302 374
818 259 -362
48 593 510
408 622 -832
326 120 523
303 114 -453
754 509 -964
204 726 380
189 57 -935
230 416 419
875 136 600
93 781 972
872 22 951
611 377 807
693 122 -494
274 583 -373
381 789 -621
276 219 715
710 771 -800
68 193 -718
875 121 -158
212 827 522
176 437 71
770 36 387
258 848 176
891 777 -808
501 567 411
738 296 297
193 234 -341
726 339 592
825 415 516
606 599 265
856 184 -235
339 634 -859
513 174 -150
817 610 413
169 716 116
742 546 -337
459 735 -395
246 269 941
652 40 81
24 235 -902
877 629 -882
546 381 968
786 823 374
783 114 576
406 486 838
679 12 148
191 106 197
799 25 -329
110 104 -262
713 79 -579
791 585 -482
636 576 -567
51 434 322
788 198 322
87 515 508
83 544 -737
8 252 -323
795 460 841
103 551 480
336 142 213
794 26 -852
599 470 -666
332 58 -874
627 730 699
466 601 -418
887 190 -396
376 482 -189
654 301 -393
275 582 -330
521 557 890
210 680 864
807 632 -43
894 706 240
522 775 -85
464 319 -440
782 125 52
583 832 -924
606 594 889
167 471 489
302 512 533
597 11 -631
605 802 348
510 418 -719
47 324 884
589 807 -716
214 556 -865
137 839 76
654 326 -82
119 754 122
216 536 50
219 93 -614
250 695 -848
817 821 168
71 776 296
31 472 -895
596 785 -901
31 518 -657
731 487 441
45 818 6
699 14 97
219 89 162
103 656 89
636 862 -846
165 711 199
364 69 -530
34 98 390
646 579 317
192 658 -150
312 623 -138
735 381 -671
33 242 837
811 649 740
574 558 348
203 675 103
544 295 -193
91 307 540
673 203 -755
579 533 -922
402 364 -184
732 85 -256
547 509 -723
848 647 -203
783 740 -16
246 160 -50
530 584 153
70 729 -415
828 776 857
10 333 -919
426 339 636
106 375 709
912 712 -678
72 306 -589
467 44 -578
839 809 147
577 128 406
354 870 -882
585 758 -670
559 890 -701
739 576 370
651 828 125
283 338 -579
154 173 180
503 873 598
551 255 877
437 443 865
669 642 -259
546 759 -80
7 852 983
529 898 142
711 544 817
309 39 -472
729 49 -467
694 416 240
657 96 98
213 726 -243
237 881 121
133 16 -469
549 911 -674
98 308 -160
25 54 -92
643 126 -37
304 214 851
760 456 -497
645 290 658
523 97 229
209 495 -467
617 171 -809
176 494 -446
900 491 -869
99 250 101
212 276 -302
820 478 -391
503 194 -436
659 253 -958
595 347 -770
95 250 -147
748 47 451
418 780 -425
523 493 -997
35 670 -790
246 175 -423
707 309 -861
411 15 -974
832 151 -851
363 639 394
826 428 130
94 399 958
439 736 821
340 246 -739
80 163 -231
458 211 -578
287 784 123
40 160 672
10 886 -874
7 590 137
456 794 -25
451 598 -93
581 444 771
8 189 525
832 520 121
804 811 67
305 22 221
620 701 445
834 400 49
468 163 -623
204 570 881
255 507 -287
731 291 -54
803 362 -443
272 804 -307
261 867 -930
867 64 203
55 234 -280
819 889 -750
333 237 653
121 713 -400
543 756 337
5 445 -111
118 297 -873
43 461 -797
257 705 494
544 204 -345
858 909 723
547 858 -69
395 217 832
760 504 922
478 673 342
487 75 846
558 368 20
374 463 -232
892 594 343
311 203 110
189 225 -465
365 125 -207
819 590 -385
829 839 -586
574 295 834
433 63 -786
73 556 27
545 209 -896
607 868 721
499 879 697
202 283 -95
81 193 544
681 625 337
631 204 -761
840 575 -30
187 715 -192
87 267 159
540 201 873
204 404 -285
682 397 -895
359 223 627
412 219 -99
633 671 -888
68 727 -284
821 345 54
749 370 814
871 424 365
207 813 729
520 838 729
468 811 52
142 6 850
740 785 460
707 856 -290
423 829 -558
82 389 97
834 858 -703
363 838 823
842 256 -907
243 524 -613
887 367 -105
453 768 -491
793 474 -617
102 541 288
67 397 -181
866 235 432
448 531 -136
73 188 -865
412 827 -567
808 663 733
891 947
564 839 117
473 27 345
105 837 -794
90 431 -907
148 385 672
107 506 261
587 705 258
721 735 -686
320 636 573
102 291 -377
595 858 830
842 152 -28
322 312 -791
88 365 -58
45 194 -689
139 383 -104
682 67 -800
571 720 858
9 527 -228
342 518 104
654 229 375
631 491 762
674 766 599
767 479 -339
102 564 -330
602 342 509
835 139 -80
194 112 849
474 872 -198
449 771 620
576 668 -940
532 517 -706
686 322 -918
567 717 -988
207 199 211
785 471 -62
616 392 -309
577 622 398
80 652 -469
373 470 -993
874 99 -142
289 621 277
75 645 432
23 752 382
651 81 242
247 146 -570
30 461 186
535 582 305
144 431 127
284 46 -814
145 50 -599
238 370 -490
26 103 -48
851 517 -521
570 46 -85
248 3 83
14 288 -471
549 188 -171
143 554 312
646 478 -530
473 620 106
76 77 336
291 621 228
617 701 232
344 510 -466
588 49 -742
18 791 784
106 526 -136
407 603 958
824 722 -933
565 831 -215
859 217 282
112 195 342
105 296 983
787 341 -73
153 218 -125
710 722 -75
797 240 -329
118 69 -223
571 91 63
140 115 594
656 104 -160
638 722 -76
228 455 -71
99 432 -190
378 873 347
124 98 801
132 780 -76
682 30 797
640 339 -846
15 179 -822
853 243 -706
306 137 306
806 392 298
312 42 704
277 656 312
591 144 -111
687 607 618
275 69 -343
194 861 -717
510 580 845
710 751 -380
814 762 154
116 314 119
355 329 994
379 180 517
259 535 -467
661 567 357
525 607 100
654 566 -560
578 531 -484
701 290 -61
865 557 907
762 579 820
532 627 308
373 817 -666
669 500 91
612 122 587
363 720 -203
778 425 284
318 227 -924
505 45 412
89 265 -45
555 741 682
85 2 -372
330 260 -100
211 480 937
235 58 245
644 91 -437
720 820 -671
618 844 -522
370 141 -186
613 273 494
741 476 -504
468 42 106
877 369 -927
54 531 -453
647 498 742
383 13 -17
730 243 948
799 23 -369
822 730 -182
23 875 825
242 748 -325
500 65 -763
39 826 -1
307 411 -742
804 27 265
421 547 -9
765 338 -66
125 763 -438
711 672 -257
110 501 428
66 524 -304
141 382 238
768 363 -908
587 749 407
408 553 986
602 57 112
654 876 894
872 441 -80
845 250 -245
199 562 -934
194 566 892
833 606 -411
387 183 28
816 320 -889
396 359 -28
334 445 320
685 10 929
607 757 540
132 183 883
226 311 -445
880 640 161
300 575 527
480 343 922
583 88 417
244 202 446
858 370 729
806 428 500
790 543 786
693 452 -801
668 302 -939
269 144 -724
176 628 859
379 233 -152
283 127 25
699 34 99
430 565 -579
491 345 -756
452 565 173
417 341 -54
753 149 689
875 148 -65
629 837 -36
375 601 152
829 810 270
408 692 579
729 467 -88
538 80 192
794 858 -671
891 869 -492
95 294 86
592 637 -769
283 639 -762
660 249 -618
470 704 328
891 519 -94
447 158 54
869 15 522
217 267 64
867 361 -261
291 477 314
692 781 928
591 419 782
218 160 -557
768 91 -33
809 854 961
248 173 190
107 753 572
452 664 -297
28 840 -628
495 210 471
355 1 -128
198 420 928
388 233 -987
54 365 -31
512 629 770
753 515 610
188 76 841
293 479 -534
538 794 -87
504 255 -750
45 522 -823
459 402 510
483 407 -772
447 847 873
837 380 -794
253 98 175
54 31 124
179 564 351
184 720 -62
201 723 936
779 426 251
219 594 -115
59 39 163
707 405 319
856 843 -199
488 661 558
869 755 -340
488 772 583
571 413 729
300 721 -78
3 128 321
503 629 -148
268 539 893
759 791 107
843 784 673
876 437 -609
9 875 875
852 538 -882
382 285 -785
33 143 -453
124 129 835
331 887 375
562 148 -914
508 175 -690
746 568 -229
793 888 -713
157 155 -742
77 398 272
784 435 -515
734 757 -29
661 229 -803
876 387 337
5 230 630
31 613 868
230 689 -600
355 589 386
834 860 -479
347 6 521
308 548 -63
494 874 18
128 436 632
634 205 -720
182 677 550
777 275 256
364 830 869
351 708 -571
63 660 462
835 637 267
217 354 590
548 200 -192
478 378 603
538 338 -160
793 782 532
418 7 821
438 669 -510
875 234 -519
624 369 74
509 265 561
252 506 310
246 172 -972
437 561 882
735 600 -9
879 151 504
820 252 968
287 260 -610
435 239 -514
261 749 632
115 406 144
831 695 -527
757 673 625
765 865 -369
73 716 -89
145 333 -475
351 123 586
179 635 -985
755 206 -438
70 119 -384
641 172 103
819 847 -38
2 141 80
181 771 -186
345 201 506
710 499 -222
345 600 -906
47 106 737
781 823 -63
383 236 877
647 643 538
864 48 105
48 657 -220
409 887 -432
206 626 309
520 69 -443
564 548 983
135 378 -848
428 585 80
147 343 -601
852 107 -281
39 571 -551
695 575 -247
408 126 914
326 201 -684
184 446 905
54 486 -672
3 417 429
250 700 574
832 118 995
95 190 -570
614 401 -629
784 751 -700
735 660 -449
89 160 -734
593 182 -93
649 93 337
684 151 576
220 557 -479
860 603 -327
529 448 263
368 781 987
51 761 35
659 800 -692
481 861 791
460 673 951
152 765 -598
865 721 -399
640 589 202
673 331 963
822 887 357
871 415 416
51 5 364
218 465 -277
832 23 42
198 533 869
433 262 -98
7 785 21
753 403 -632
877 616 -683
438 480 -360
149 394 794
169 48 -102
214 442 -980
18 761 340
502 317 449
275 495 3
411 100 -576
640 391 -110
533 96 908
112 575 7
128 769 560
508 64 -83
70 796 878
365 581 827
262 404 -812
695 155 -494
628 148 -349
586 81 -656
759 170 -483
754 198 -194
23 676 439
72 802 -129
785 141 -272
135 890 -673
189 366 792
739 781 -291
879 228 -80
599 454 -866
781 478 2
148 286 192
656 635 805
699 638 242
324 777 112
344 842 -845
523 242 706
68 601 184
84 743 -76
539 873 -345
573 788 -415
450 106 -374
65 567 475
294 363 446
142 743 -344
617 569 -512
540 834 -212
661 746 334
877 820 645
430 340 200
821 92 -1000
851 472 -881
84 240 258
26 269 -540
742 45 -643
360 558 757
432 240 547
593 228 -59
116 866 375
250 412 496
428 604 -129
120 214 -438
839 833 830
752 756 471
186 517 -6
328 797 746
570 745 883
563 229 -201
157 255 278
288 397 -332
827 136 -107
317 150 -428
692 125 768
222 500 -607
877 32 229
383 665 -999
378 532 166
226 139 522
30 75 829
762 833 -6
283 153 393
350 365 94
126 273 603
261 13 -197
183 267 688
282 659 238
655 166 330
129 462 585
795 649 -458
126 136 -519
840 204 -500
162 120 315
273 744 503
440 203 -943
114 55 443
198 479 -155
765 528 -271
727 689 -637
55 50 28
400 585 -585
748 133 -467
82 636 45
298 84 -318
804 747 609
697 603 -415
36 191 423
368 341 702
54 185 -69
494 491 -504
824 88 -424
635 124 -262
103 464 532
647 759 -922
213 152 856
783 274 934
484 771 680
354 876 -780
230 556 -572
618 772 857
101 735 920
716 867 392
837 825 438
63 175 464
583 258 592
843 769 280
2 650 -232
193 374 -994
37 569 -383
444 555 -539
551 249 825
159 286 987
196 23 -3
422 664 474
812 722 -339
510 66 865
759 473 159
403 866 -687
531 708 430
296 609 863
624 551 835
706 675 907
765 35 694
835 879 548
627 612 131
189 222 485
106 533 206
176 88 822
472 425 409
87 787 -794
646 805 -820
805 449 -794
115 298 -181
591 420 -977
275 452 610
737 324 -294
493 195 -944
70 390 43
668 727 605
858 416 -218
399 385 178
567 521 604
353 150 785
365 52 861
801 549 -527
575 433 -613
74 790 -894
445 161 751
828 545 -267
196 758 113
228 472 124
792 453 -870
663 309 127
350 831 -416
423 87 -618
144 203 -417
490 625 -637
240 53 740
43 856 544
757 253 -59
425 336 241
452 588 993
779 559 -152
304 772 -620
572 143 -161
458 597 -439
17 818 -763
780 16 332
328 619 548
377 539 -402
468 874 183
3 661 -782
629 260 778
698 853 -188
700 167 -125
102 675 -323
548 242 825
50 115 -219
3 720 -566
666 591 -811
812 668 -227
110 88 -116
713 193 -238
134 305 475
802 837 609
805 113 -845
187 712 612
299 873 -822
10 784 -585
643 346 373
526 172 -509
886 200 356
508 807 928
458 827 -903
785 91 -57
211 639 -325
114 202 -840
534 565 -68
341 706 61
78 828 461
67 323 -700
789 168 532
395 728 232
81 846 441
53 718 876
747 349 -394
761 253 381
797 819 916
78 628 841
517 194 -20
68 157 -565
119 309 -89
79 125 -464
720 843 583
628 839 -562
251 717 512
829 292 -453
623 666 278
147 761 -564
443 869 265
19 374 -424
417 876 762
678 378 710
602 770 -745
126 344 985
607 95 558
881 392 903
191 523 180
852 150 331
807 570 -41
664 345 931
506 503 203
777 505 168
553 473 -954
469 838 590
525 382 421
815 774 -847
703 775 -496
157 444 522
878 724 -344
363 294 981
61 589 -939
441 503 -207
57 657 -415
553 7 880
765 86 886
846 576 457
842 269 33
139 801 225
339 478 -461
679 613 499
248 620 272
81 461 -30
425 119 831
430 601 -734
503 465 392
643 342 -5
823 220 228
540 845 866
130 692 -887
494 207 427
732 492 -895
884 574 236
716 810 -298
556 297 -603
590 137 258
886 48 -574
799 731 -92
442 441 752
138 357 759
119 275 444
286 679 -564
723 529 534
840 819 -247
708 389 -878
450 601 -377
553 724 749
279 41 523
727 286 91
422 38 -596
699 228 336
409 72 -778
591 126 457
126 78 -803
221 58 713
813 413 458
131 428 -866
700 533 -491
821 829 777
332 619 87
402 872 797
198 801 -379
364 393 492
194 506 -585
461 259 -402
389 205 -661
807 296 -620
154 108 -514
45 856 -344
847 875 593
477 657 280
602 857 799
409 835 359
560 818 -311
761 452 -142
524 854 -373
728 811 -422
32 785 -841
396 686 -727
724 24 -781
883 294 -391
846 596 765
62 876 20
199 585 531
170 505 -110
611 519 909
596 82 410
883 564 735
136 533 -899
620 542 450
53 42 -387
292 853 -133
114 758 359
724 431 -643
775 525 -191
223 186 573
172 414 633
234 578 725
660 538 704
171 152 -325
194 263 376
449 558 915
401 843 -399
752 427 196
277 165 530
298 499 223
337 592 -355
149 328 -274
660 800 358
488 55 -449
425 771 -178
74 800 538
381 736 -809
179 355 337
402 588 566
855 821 -823
464 17 -688
49 318 85
656 888 -761
244 170 726
175 77 526
234 810 -386
87 800 543
372 838 224
68 703 850
80 90 -306
454 690 12
201 881 -989
55 236 -219
874 482 -378
544 774 567
862 420 -604
480 861 -961
620 822 -185
462 274 619
788 729 78
429 241 655
521 408 292
503 93 -685
447 460 -956
734 839 -217
537 19 389
890 106 -95
523 2 99
7 392 -173
607 793 -305
593 552 -280
391 635 461
323 186 497
158 528 581
622 821 -417
312 533 -381
717 537 -149
538 18 -385
866 810 575
681 751 785
703 342 353
653 461 -457
694 386 -966
500 805 500
585 230 -545
73 323 525
104 376 480
882 835 226
130 873 -333
845 693 997
483 141 -790
215 781 -32
332 6 -945
406 598 342
668 9 768
625 778 -299
680 261 -346
67 382 524
749 708 -364
412 745 -968
107 797 144
822 328 -437
675 118 -601
202 860 -615
552 442 -149
510 858 192
434 623 -630
171 851 -776
530 401 241
115 698 727
95 820 -133
108 265 84
626 108 -442
471 743 518
692 395 914
818 447 714
320 41 -863
501 490 788
139 574 146
515 97 82
71 577 -7
650 137 36
637 341 361
239 389 -872
233 351 -2
789 5 496
809 248 -478
629 661 -40
325 540 -984
656 699 763
568 103 1
163 53 -483
189 769 -151
46 419 383
131 152 -84
783 244 930
238 525 -131
444 435 -556
426 496 839
842 51 -140
785 852 -519
305 245 -328
746 786 -435
511 248 -348
401 727 -963
432 102 -976
224 379 -42
667 236 298
257 817 952
191 854 301
145 55 -947
252 346 -415
39 754 835
882 864 -9
84 435 -890
546 24 -46
851 372 865
847 654 -218
855 827 717
626 873 -866
599 382 937
706 114 630
46 147 -876
236 293 -527
244 475 222
12 41 -325
264 221 66
96 21 85
564 613 664
871 836 350
252 466 -55
810 368 302
295 649 529
586 530 -845
566 334 580
762 161 389
137 333 999
625 128 715
157 259 -381
636 157 -460
254 496 -294
717 439 469
192 417 -255
476 125 -372
69 54 202
512 614 277
375 580 117
40 840 -200
516 438 -296
735 241 356
595 469 109
6 296 420
437 852 -257
70 3 431
534 3 198
326 737 -202
121 383 743
275 501 -928
723 452 779
821 714 -719
731 387 211
479 888 -638
260 180 -489
788 293 415
478 278 998
209 481 -227
73 680 383
839 42 -417
426 201 496
868 289 679
640 610 445
690 77 -853
206 662 141
811 709 14
108 589 -644
261 76 219
311 258 -651
380 42 769
616 459 -531
398 685 -254
686 890 310
730 740 -530
624 661 -246
552 626 294
775 369 725
499 44 761
455 553 272
643 488 322
876 24 -821
348 555 -519
297 812 -187
788 150 760
845 752 281
118 622 553
33 407 -637
878 430 941
561 577 484
884 686 36
110 535 -659
414 569 877
234 709 -909
529 319 -629
596 148 724
858 963
33 353 891
115 189 620
444 468 737
310 234 -203
76 10 621
362 53 644
696 654 665
379 803 -876
223 10 92
811 419 937
277 188 -490
843 832 302
105 287 707
297 261 -802
354 335 374
320 522 -411
735 12 -463
548 634 -718
711 476 -525
578 294 45
102 145 -404
385 232 -106
477 437 -581
120 229 -108
841 631 157
739 536 -71
438 713 -518
309 15 487
503 326 -475
113 216 -171
390 749 991
443 309 433
642 783 806
523 392 -659
11 291 -197
791 806 -646
586 827 -933
789 202 -903
282 201 -538
23 411 131
157 98 606
596 666 253
776 499 -875
581 254 -492
436 152 -627
334 268 -240
625 17 848
212 494 -402
585 645 -533
787 382 189
664 575 8
267 453 115
51 720 901
560 330 152
515 803 -943
3 166 1
228 537 -446
107 468 681
514 675 -603
272 494 -364
323 389 -570
128 409 118
666 822 850
116 91 -941
381 462 555
721 429 34
678 559 558
853 402 -775
786 50 -149
668 36 696
839 249 917
790 458 633
843 21 60
165 834 621
611 606 -663
854 564 835
290 621 -82
231 294 -839
269 306 -874
836 752 -67
555 420 451
476 154 536
224 242 299
195 634 216
76 678 -71
497 63 -108
281 130 604
597 111 -396
257 513 483
496 600 766
839 785 502
645 790 -501
824 336 374
802 8 493
254 609 245
215 536 682
775 250 946
731 787 -267
359 288 -282
498 395 197
180 450 -979
721 857 986
12 140 637
790 72 440
151 406 536
280 441 616
473 714 815
609 526 209
242 506 185
129 494 -203
714 392 789
595 527 86
571 220 -934
832 379 -41
168 239 -595
100 400 -247
651 800 416
667 754 -555
587 786 439
672 481 -206
482 584 610
530 432 147
26 524 874
270 758 -983
156 356 -330
542 686 269
593 654 345
559 416 -301
427 117 -123
434 471 109
605 86 -284
105 545 -926
431 843 -153
392 610 -174
327 330 -535
72 760 -728
323 556 -639
547 740 -883
465 77 -590
81 744 -495
799 771 868
325 331 -947
287 812 21
231 255 -428
12 617 934
804 552 -684
332 306 881
656 65 779
393 412 -732
82 636 674
231 490 -885
749 824 932
89 578 -199
689 447 75
60 124 376
86 456 -737
489 854 -163
55 637 268
463 184 -861
