8358 27186
3988 6646 -721
4049 6590 -216
2976 3774 -419
7093 5512 -381
6516 4177 -474
579 5721 802
4619 6862 860
5938 3709 -956
4545 7805 488
4430 1583 199
7195 4045 -454
7549 3445 611
5864 4492 -847
3683 1579 543
3148 4838 -462
6116 2561 -819
3318 5683 -26
103 1215 52
8264 7681 -886
2206 6943 -461
6854 5899 -299
4835 7743 145
3379 7135 -590
7110 7481 -46
2356 7062 362
2006 3014 -551
7492 1430 296
6532 4139 -770
3327 5117 -183
2244 2715 491
5022 4134 384
3572 2070 443
4793 4869 -259
6445 1560 -360
4537 373 438
77 750 938
1251 6120 -461
7680 6257 -772
5970 3888 -751
7257 3152 -978
4248 1386 -841
5384 2725 -991
1048 6037 398
2516 1767 -816
6766 1020 -557
1472 7700 -290
6864 6697 698
921 4629 -307
228 3102 806
4771 4717 732
7522 7440 -312
2425 3593 809
3970 8233 -742
6666 7517 448
955 482 555
5597 3418 -493
1689 4283 -396
3628 8276 893
4686 2827 631
2519 3738 320
7029 6476 295
2806 8027 -245
5331 6575 -25
4192 1729 80
386 1439 -493
2806 5978 -334
951 1979 303
2281 4586 -90
3599 2801 966
5151 6419 550
132 3088 530
3248 806 -762
5272 2231 -100
1862 8285 204
1540 5559 -255
5596 7322 -502
7914 1981 732
6688 6617 872
1115 3484 739
7337 3783 701
664 2850 -438
2416 8201 -334
5618 1009 785
6291 4435 341
6720 1952 450
6431 4940 -268
2101 2812 -574
6915 987 -753
3195 3877 716
5794 6802 526
7008 8299 697
1482 7383 -356
6128 3909 847
889 943 705
5053 4608 -240
2835 5253 502
4234 5060 -771
8214 325 589
7099 787 963
7830 17 -703
7696 1103 443
2238 3883 -571
1447 5284 -998
2514 6160 453
4498 7514 764
1715 6482 -956
5824 5057 -333
3871 6055 888
298 7498 -614
4805 18 -274
5837 2431 856
3279 5399 208
4581 945 116
818 4861 907
6975 6811 -505
5739 7608 -122
7909 264 -618
6615 6860 -777
6653 1691 -867
7070 1304 -317
5676 1788 212
1423 3044 322
6570 8046 -755
2835 2032 -767
7808 402 591
4526 686 207
1223 7454 556
6534 7442 422
6235 4316 996
988 1213 -126
6250 1731 858
4351 7702 392
5613 6876 -193
880 5255 469
5139 1493 185
1597 6195 453
508 6940 -326
2223 3304 -298
4232 1438 -42
3172 389 -478
2838 4208 -80
6751 5549 121
6848 2256 -430
4849 4453 -969
3202 199 -463
5648 4964 555
508 2499 -662
4542 2793 -269
1119 2180 -212
6094 4347 -693
7997 5259 723
3334 7250 -501
2309 4668 688
6152 6442 -620
3684 2387 742
1067 2377 604
3898 2001 186
2712 6235 -935
6968 1874 988
2230 7783 -727
2172 4034 331
3356 2856 -898
6502 1718 -929
1493 4549 -730
4471 178 331
2851 3010 -495
5195 6827 -178
3212 6092 -415
4184 6798 -248
2172 5653 -135
5180 565 -800
4577 4303 725
2309 7174 391
1707 8082 -650
1452 8099 888
7634 3401 -771
4329 35 300
2483 2161 57
5954 5425 -478
3114 4255 27
3408 4228 697
7722 6157 483
6800 2003 390
7953 98 -191
5639 2763 877
6802 8123 215
3790 2649 -15
3271 5456 213
7529 6922 -737
3490 2839 777
3445 3160 -454
6132 1408 363
2845 4578 602
1598 538 338
2984 5864 687
4704 5070 582
2714 7 -730
956 7690 -68
3951 7284 -734
5937 6704 224
7085 2833 362
6494 7635 702
4358 3651 237
2040 1313 -486
1167 5650 -121
1005 4270 583
6299 3573 -936
2062 990 -959
1853 7365 882
262 3120 -32
2884 6101 941
549 1698 184
3780 5399 609
5206 5384 -119
3167 7224 -824
4999 1458 -746
4935 2366 274
2777 2502 -642
6170 5996 854
1825 153 -249
6910 6127 401
4875 5735 991
4976 4549 -725
7890 117 -71
1644 884 989
4226 1723 -27
6006 3623 -924
7771 2075 647
7351 1678 770
4075 1574 173
5474 3163 -843
116 5386 -419
4657 2431 -131
3824 3563 670
1130 6505 371
1230 1531 -644
7565 2748 -15
8100 5120 -474
663 136 190
2761 5498 -521
4922 3215 -58
3267 8318 -654
6545 5723 395
5028 3887 529
4776 2941 -658
5315 434 -393
4950 561 -85
8230 7489 722
3060 7328 -726
4586 4465 902
7492 2251 -503
7669 2980 -824
3492 4287 808
4254 5848 889
5588 4278 -945
3179 5113 924
5369 931 -882
4951 1032 868
7971 3468 -116
3990 8240 -930
825 1816 -832
5693 631 104
280 8252 22
694 2875 79
4121 7140 475
2147 2952 -833
1847 275 734
7456 3551 -342
5912 5718 -550
6551 6437 -639
1376 7124 -570
5136 36 -478
6649 703 -585
872 1366 -993
7292 7379 783
877 612 -193
7700 5952 895
2003 1382 -704
2390 272 -665
7506 4372 790
380 372 -841
477 766 611
3312 2424 60
2808 5446 408
4403 7705 -797
7330 6903 -58
6250 1699 161
4971 1078 277
4443 4325 889
423 2542 -31
3574 7812 365
7818 855 911
5587 5986 -923
7473 7354 -15
3009 390 -266
490 264 -448
3335 5320 -252
1003 2485 -308
4212 6370 96
7092 7972 -624
6530 3013 -482
1323 4463 267
6934 5348 302
6791 4477 -754
1889 7648 738
7053 5777 -814
2279 4302 767
8337 5976 -286
4961 3942 -720
2136 785 863
5293 3533 -377
4026 6237 926
578 8084 -789
625 915 85
7401 7502 -327
4347 1609 182
3824 7947 -77
6935 5991 -268
6286 2787 994
4848 2445 -947
3981 5701 853
2125 5324 791
2318 7403 -486
4385 7845 118
4716 7014 -895
7967 6479 480
8179 3339 -932
5486 7441 -773
1934 6871 -655
675 4533 645
3954 2242 60
3851 7983 271
4633 6184 501
6122 8248 832
6406 705 39
1077 6226 -833
2037 8169 -163
6773 4837 319
479 5294 864
6468 4943 -468
7529 7354 -6
7702 3649 -700
4339 4843 -312
2581 3899 771
2907 8257 648
7744 3936 837
1489 7868 304
1052 4465 -761
3033 8250 209
8000 4179 927
5938 4266 729
5022 2357 873
4946 5167 -60
5780 3167 -490
5840 2563 417
8082 4954 -491
1608 5090 -726
4260 1982 59
7497 1732 -923
7719 6323 971
3637 5522 764
1098 629 -428
3154 6033 -245
7399 5429 127
7029 7491 -816
933 131 -875
3530 5200 -331
5589 6015 21
7818 2687 463
1559 7030 -448
6316 6380 966
7845 478 -545
3369 4743 -746
7197 1001 -487
946 5522 -235
1295 7254 -733
7694 4249 -789
7944 8079 706
5479 2282 -229
6201 816 944
4403 5103 906
3148 3475 475
5372 1458 487
3662 212 -488
6279 6755 -519
7448 2267 -257
4717 6340 -887
4518 1267 213
7722 4473 -347
8118 6009 386
300 1504 -432
173 2321 992
4298 4931 788
7786 1549 -976
413 5176 727
3701 7363 123
7947 4577 650
4429 852 365
501 5680 264
5469 68 743
8206 3352 -995
7945 2090 559
8227 3361 252
910 7153 -524
5572 5809 -318
5669 260 -410
3761 7841 -61
5654 6953 93
3853 6514 -784
30 6002 585
1726 2203 -251
5726 1045 -684
7825 1005 732
4875 849 263
4017 2990 748
358 5463 -573
4572 5598 520
3364 6421 -304
6711 3951 662
7426 1162 367
4637 3790 -6
623 1842 502
2192 517 -551
6355 411 484
7511 924 -535
336 1181 -940
6139 1954 -580
1310 1181 -790
1076 1691 -571
3793 2431 -118
4349 4678 234
3456 5363 842
7775 2943 471
7834 1094 859
1633 2339 -441
7395 4583 34
4359 105 15
3956 4199 -234
2072 2883 -557
6566 3090 -172
7442 6783 710
4402 1614 912
2629 889 548
3140 7020 -625
759 3385 231
5706 6267 -135
1581 7945 644
1538 7452 793
7217 7051 806
1591 2076 -249
2582 1256 -649
4139 2445 -132
3168 6802 -994
5008 3962 9
7344 5320 121
3606 5729 -409
4643 3939 324
1524 8271 421
7479 549 -471
1989 3653 151
3624 3915 -57
640 3784 1
480 217 -91
5381 2135 924
6245 8144 398
437 2941 -945
2145 6826 -351
1164 2506 57
5834 3080 661
1023 2381 -461
90 1543 155
363 7295 197
3960 3037 502
8330 2470 502
1003 6867 -4
6267 5720 700
6251 2390 -182
1332 3427 -744
7409 7820 477
5263 2357 -915
2896 5471 -648
1501 5559 187
8327 4469 -874
4456 8168 -461
1422 7547 -753
4042 8161 568
3279 4378 177
5352 176 -708
6422 6257 160
8291 6582 -195
4105 7350 -904
168 2031 781
5524 3412 841
2125 371 -576
4951 2705 412
7561 1718 104
7873 4023 147
553 2910 307
6258 8022 -242
994 5736 -27
7038 3306 -558
8326 2163 -535
2909 202 441
4512 4905 642
2141 5047 743
587 1479 -646
263 1848 -838
763 5616 -101
2618 7810 946
211 2701 -108
7336 1326 -941
5149 2371 513
3194 4461 -149
7415 1240 -116
2553 4601 41
7910 6400 -844
7370 8316 902
1172 6130 530
7763 5805 -216
6581 3349 654
1321 6106 967
4581 2479 259
1171 3863 581
538 4581 -583
7311 3490 529
1457 6278 836
4188 6558 433
509 2962 -286
8098 8146 790
7710 3202 -163
2164 7916 -274
7712 4524 699
4923 1077 628
1240 2172 541
3713 3316 850
1235 6055 70
5026 4100 -872
5033 4081 -578
7534 2801 804
5449 4517 -943
3045 4294 825
5378 565 -812
2171 1540 980
6561 8311 -7
6858 4086 -575
4415 5482 713
1450 5823 -345
7718 1920 799
2593 2551 299
10 1551 952
5738 2399 20
2841 6522 -34
4510 4751 775
7666 5331 558
4598 2568 -165
6833 4646 875
4219 2796 -720
3228 4197 -853
7267 898 -19
4937 1397 -489
622 2752 -446
7565 2896 -2
1719 5740 -400
5404 4184 891
1624 576 32
4964 941 501
5279 4987 -866
147 3387 -13
2414 8091 -774
6193 7303 718
4032 206 -947
6968 634 -12
1254 766 -765
989 665 176
4983 8077 931
1888 5356 -695
3118 5807 -381
5334 7355 365
76 7225 -317
4465 6100 -978
7905 3902 -491
7050 2686 -609
7763 6130 153
3028 3458 -388
5849 3470 508
1232 6994 106
6110 1501 515
1264 5455 882
2651 1354 -15
6489 6728 -231
4621 4586 632
3722 513 68
1811 1925 748
2071 3414 -172
6230 1451 44
3981 64 756
472 6050 376
855 1520 -311
7409 7259 -397
7297 6308 -171
2907 3248 -678
8044 3926 -656
7881 7078 964
1673 4552 573
1936 5270 385
7633 3251 -90
5079 2271 -117
8103 1638 587
3679 520 981
4395 6581 267
6752 3873 770
6792 2708 8
5169 7837 109
532 558 -851
6807 3069 -940
2277 6066 -182
6230 4824 20
5428 5781 29
2875 5494 107
3164 4706 855
961 6136 -343
4031 7782 466
4508 2111 29
2653 3849 -208
6555 5506 -951
7649 5800 788
2287 716 -685
1295 6577 -96
11 4716 -87
5197 8357 -485
826 7580 442
3308 1040 941
4471 4830 884
8314 3156 76
7097 320 914
2100 1276 429
2202 3025 -394
3281 6224 -7
4602 57 -186
558 6837 -350
2767 1231 -839
6795 6109 -74
5639 5804 106
5499 2932 -904
6880 2073 -670
2162 3275 635
309 3756 -689
4320 1799 -526
5445 8172 361
8102 4850 -134
1245 4207 -607
1922 2301 -381
4383 4834 -328
4528 7780 -169
2966 2649 943
4457 7434 -530
2410 3607 202
4481 3117 455
6957 4412 -123
1606 5852 -699
972 2473 -678
7950 545 -381
3871 3999 -81
2918 7545 822
3983 2975 -430
313 5304 -27
2915 1917 -625
3922 5252 -903
2081 1813 -690
5919 5533 712
1225 3887 -839
274 1368 314
3527 7565 994
4538 4379 -498
4593 7921 49
8175 5598 -718
2663 7232 -374
948 1803 -309
5047 1944 477
2712 8271 708
980 4855 308
2085 8154 622
680 2623 84
2079 2263 93
1981 612 544
2119 3355 182
7880 2934 654
3030 6987 963
2287 4505 -767
7117 991 -832
2488 5519 907
7175 3440 -531
7451 4959 161
4453 5236 -389
4063 874 153
8199 5613 706
2437 2548 -217
6870 7514 919
477 1976 -841
2112 2322 -575
6166 4965 161
2132 2300 -669
6020 3670 88
3051 6516 288
2198 1125 -961
7637 4663 -941
3541 2431 963
161 391 -160
6566 808 405
4030 596 734
4995 6678 -49
897 579 807
6570 3504 -800
2921 5278 543
5664 6700 12
4315 7831 282
5636 2098 -129
6358 1987 183
4794 3946 623
4525 4820 369
5617 1169 -581
5736 313 -438
8 2881 851
6923 6175 -609
5695 5052 193
8114 3890 -223
3284 5292 -482
6186 1616 -190
4475 1173 -912
7214 2546 -661
5954 2342 -112
2473 6396 -942
2307 357 249
5116 4345 -330
3196 7642 569
6966 1716 -770
1530 1732 27
471 4032 228
3974 2140 328
3512 3145 354
5996 7308 -631
594 4986 520
3752 7951 505
6036 3554 616
3244 7297 380
3610 4755 323
6263 3792 786
5408 2314 -323
4465 7612 -331
1301 5212 -751
6178 6741 -93
5345 6669 681
69 3439 -608
7339 557 -202
366 4167 861
7785 671 -820
2553 4372 99
1245 1917 733
1413 6726 -965
7880 461 -655
2008 2254 342
6313 1131 -731
1550 162 -417
2274 6296 -908
551 2155 749
1956 6514 234
5116 1826 -743
7152 4246 -355
3423 6325 65
7023 5098 -734
1556 5779 -235
940 576 -406
8097 3737 117
2674 7007 21
5096 3068 322
4080 803 -102
6501 5230 395
5063 4774 827
7670 4183 -525
3603 6839 488
3301 5057 87
6237 8138 -989
6881 5621 341
3784 5518 -588
8124 5761 -557
4134 4996 932
4044 3357 806
1078 1515 -683
1210 4249 -878
3049 7151 -328
5462 1851 776
8249 112 841
8271 1318 -244
1321 826 507
1196 4593 -415
573 7019 -139
1751 2082 -772
5024 7851 -514
3570 1284 576
4927 4433 -607
1250 5503 -873
6004 6267 -641
3370 7028 236
2706 7552 537
7300 5668 14
1751 5302 -75
5487 6810 -865
2688 8283 738
7274 7397 551
4694 1941 414
1775 6222 -802
74 5291 198
1976 979 -861
6985 8110 803
7024 3584 -774
8320 5471 -353
3783 4056 133
6688 128 -180
2219 2068 -971
1916 6399 -587
2713 1117 -756
6646 5802 -236
7474 4197 76
1072 3200 765
7173 3192 -649
2583 3454 66
1500 4997 335
2547 75 -13
7324 2656 445
1788 6915 -824
8246 1752 649
3402 6889 476
1779 7761 -952
5347 7864 459
8108 5752 14
7632 2348 936
622 2047 316
5308 6268 417
4766 1251 -792
7147 3382 -379
6224 2770 -722
1291 6885 673
3009 2030 -156
4710 1191 -135
359 4291 961
5645 4315 592
7098 5312 253
5511 6189 169
592 3350 627
6791 2069 562
7804 4266 350
3715 6454 -700
3025 2163 94
8006 2155 -984
6706 6009 607
3328 416 605
2359 4820 -560
2692 5513 924
2971 367 -662
1351 5150 -448
4507 1416 624
4509 936 -77
8294 2367 -568
2591 8338 -644
1502 7552 -281
4101 2839 173
527 6763 615
3268 5166 818
1454 7029 -815
6183 2382 204
7802 4116 -757
6068 8213 742
7375 6801 -600
2245 2297 516
5806 2506 354
5490 7902 556
4049 4723 -141
6359 7453 -112
3038 2184 -849
1211 2770 -831
6490 5407 100
5113 6305 -448
2196 6217 746
5724 5316 197
7246 5718 -140
930 7493 -542
8287 3504 91
2716 7197 189
5567 513 26
6761 2791 -832
800 6674 702
1814 5426 -442
5920 4994 -938
121 6836 832
4109 6347 865
6008 250 -517
7771 1639 -301
7475 4248 790
2416 906 112
5509 627 -436
5893 8178 912
3576 931 152
6094 706 -161
2952 1409 762
6100 3792 142
7806 3147 -198
8320 2283 773
3476 6281 954
3529 7108 -682
3473 954 978
1250 3000 -555
1228 154 -373
7780 5824 -593
3886 6035 717
742 5005 861
1987 5242 -378
1232 3626 444
4764 1713 -672
5063 7113 -583
3045 5136 103
5213 7050 43
3376 8144 -799
2714 7130 -465
6663 1213 -652
512 4783 248
3900 1331 -81
2676 6192 -571
6993 3173 272
5938 4517 990
4067 3460 -995
2281 2117 800
2723 6390 314
5666 6836 -238
2065 659 -67
4655 5685 -733
5845 61 298
5333 4160 -866
2242 1074 956
5237 2947 -394
7913 940 -974
229 5561 -518
8166 4518 -76
4405 4613 -694
2344 3046 -352
7509 4302 964
3786 4585 -561
436 8322 211
987 3758 -396
1248 3876 -798
4574 3510 -253
7617 1872 -83
86 5334 -441
6445 7046 203
5985 2368 864
5175 6584 302
2260 510 734
2699 3712 685
368 5864 -162
7506 7536 310
7143 6063 13
7696 1799 -251
2825 4155 -381
2371 3044 118
4027 7850 -84
4439 738 259
2891 3896 -316
2485 759 756
5552 7014 -172
7179 6173 -890
37 2998 673
4590 1314 967
3933 2866 890
3936 3171 830
4941 5684 -792
1419 6182 199
5672 4454 -207
6667 5366 -750
7992 2738 215
5491 4604 -932
1530 7327 -475
2749 5029 700
4436 7842 653
5914 3643 483
990 7196 470
5951 4171 287
605 6317 189
8148 6047 -944
6408 516 269
3448 5756 -819
1526 3247 -284
1479 1703 210
2612 387 174
6933 5675 -708
2445 3964 731
8325 4536 -380
8326 771 -576
7992 4655 -248
2193 1048 -997
6082 2670 109
1192 8134 -218
5894 6217 637
2931 283 -659
37 3525 -799
1831 2343 309
2296 288 735
6120 1637 520
5893 3704 335
8148 3792 395
6914 3793 949
5591 5121 -258
6765 7121 -714
4580 4705 262
7282 5327 250
1198 1371 869
2924 3882 193
3367 4196 -705
4136 3660 741
6784 6139 682
6422 1526 -762
5620 7154 -59
6988 5466 514
5843 1842 62
972 4531 -669
863 5542 -682
7143 5836 -59
6716 39 125
8162 112 -941
2973 7932 727
7609 1165 -559
7748 6030 -298
3918 1447 367
4692 6703 890
7844 1471 890
4617 1432 550
8034 6538 348
683 7861 880
7076 149 -119
6242 7469 -57
7304 7000 446
6653 6425 -925
6595 3006 349
6160 3520 998
3448 3316 215
390 165 876
3583 5122 63
7404 7840 -349
1115 2706 483
4738 7867 -493
4713 7215 535
4646 6441 -316
5192 7375 780
3281 445 420
4099 6929 -644
1056 1058 982
3132 5323 -396
4168 3530 656
616 1254 -787
6285 5842 -729
1452 3365 610
1901 8268 -692
948 4109 837
6294 6208 -994
6689 6926 426
2864 81 -623
4116 1218 -734
2622 5972 -360
2846 5463 711
7844 3825 -2
4765 771 610
553 4508 -558
1336 7494 -67
6114 1173 153
5815 3434 -19
5800 5951 44
1184 839 -417
6255 7093 -241
6374 590 669
5885 1403 -10
6520 7277 -602
4691 93 424
8111 7941 505
6803 5862 237
6653 1922 267
5985 7240 983
6687 3433 954
6383 5256 -848
7146 4178 -955
90 7803 -955
5376 8317 389
2825 8203 -341
4757 3119 -627
2974 2592 -824
5023 2127 -21
3345 3595 -317
7108 4063 987
6675 7371 769
2794 4173 55
7867 8185 651
7557 6188 179
6919 5574 656
290 1207 -416
7561 3113 -609
7536 3647 589
4161 1841 591
988 1101 -956
7758 7028 -75
3071 3197 -549
280 1607 -916
3631 3416 676
4814 8301 -218
1295 1582 -840
7906 94 -954
3487 4763 -876
5190 3037 600
4381 251 315
3646 3183 195
4264 8105 -552
5251 763 -98
1700 2932 656
1177 6281 303
2059 2981 -240
2044 7917 -112
4528 5047 20
567 2481 -256
8245 2109 139
6264 7426 -17
309 5106 -984
5454 3843 -23
4709 8115 610
2705 3739 880
5220 2667 -18
7697 2476 -95
5368 1053 -762
8165 1013 431
6751 8139 248
7349 4090 -212
9 6315 -852
7914 5813 34
1938 5136 226
3903 7543 -433
4868 7092 281
5534 4851 -94
3841 3862 -688
6365 7227 315
7284 6670 -46
5561 42 543
7666 3194 528
241 3058 -75
388 4956 486
1263 1958 187
5679 4071 593
5001 715 -80
7773 6462 833
7934 6468 295
3306 7137 -351
6583 1859 -313
7732 400 581
5566 7937 637
3138 4711 540
5645 7085 182
6159 2575 -648
476 1201 804
4165 1135 844
6901 2548 306
685 2119 409
3174 4766 336
1026 428 185
4555 5198 528
1502 6609 -682
6137 6141 -714
7358 119 -12
4245 7230 -300
2496 5255 870
4564 4751 629
6776 1449 524
2122 474 496
7908 7042 -651
3097 7829 30
7632 2829 54
8338 4016 -99
6894 3991 522
2448 4810 -853
3026 8241 -833
249 7078 -746
4441 8207 92
850 3479 -613
7317 6074 -589
5066 340 -445
1104 4758 -426
3648 2290 -781
6886 5669 959
5356 3926 166
1098 853 342
4018 7784 -340
1672 1421 -467
5935 6909 147
7701 7817 671
1842 4531 912
4170 8110 -626
3366 6439 543
2580 6015 663
5289 6990 600
215 1730 -164
4096 5302 408
4830 7947 535
3533 5396 -937
4647 7168 279
4627 3745 155
1741 4587 -176
2932 5471 640
5752 2735 -327
5059 6318 -869
5350 4922 30
7982 4759 -480
2578 3313 -852
946 864 -358
5539 4224 202
6588 4661 -242
5395 3994 -972
6313 3273 -315
2599 3971 -777
84 6331 -327
7537 4303 -19
6156 7979 -971
4754 6996 955
4163 7887 -332
2892 6160 -155
5095 1730 802
1388 710 42
7596 2928 -717
2893 6559 -944
4340 62 18
5206 3461 316
6625 7836 744
2813 7119 -589
3105 359 -38
4866 3827 -44
3594 2041 -893
7151 1931 -294
2080 3484 242
5417 2203 -443
4728 8149 -979
6008 3218 15
5752 6765 -928
2491 4822 -99
5385 4531 645
1951 1107 -806
2180 8099 896
7298 7265 309
2479 3741 817
2475 1995 968
6594 4208 -723
4104 5393 -523
3919 3033 -264
4868 451 658
4280 5891 537
7452 4948 325
6908 5948 838
7713 8332 -408
2043 2559 287
5486 2334 813
3776 8260 178
5276 6988 324
5827 5886 664
4552 8093 -895
6683 5222 -537
6365 7707 -675
4321 3573 -927
7091 4993 217
42 4474 -924
7542 8348 -472
1030 4603 -85
356 2383 -54
4665 1965 979
5799 1873 90
2564 1800 114
6610 2382 -639
7251 7405 504
6355 833 976
1570 8272 -256
5526 2769 266
3464 7396 212
4106 901 254
7645 5229 -553
4433 579 524
4036 729 795
204 5473 -743
8003 4096 -468
7986 4163 222
6407 907 18
784 1210 208
4663 2498 -413
5652 505 -754
1163 1787 226
5195 1619 788
6215 5102 432
6871 7315 -537
1252 5719 417
5369 709 820
3374 7736 81
7772 8281 -849
7982 8296 -207
381 7175 -504
5729 550 -886
833 1899 -940
1807 7116 -85
6561 7826 -818
7824 3999 235
6678 361 -713
8127 6660 95
908 1251 842
751 4694 -2
7960 780 634
6141 4553 474
881 140 178
332 7645 -512
2742 7 -985
6510 2318 786
5307 4085 -690
5771 574 426
2392 160 -850
5837 450 -791
3261 842 -949
5543 2177 -250
4426 7415 -428
789 1858 985
574 4418 822
3626 6763 489
2049 1631 -66
8092 4593 -328
6540 6433 -25
3885 935 100
5083 4687 24
1289 6620 -955
7549 619 -326
113 2187 287
4118 5138 -301
3933 6243 -501
5264 2905 940
8350 1120 -535
5897 1830 320
7624 2193 -743
6733 3276 -537
858 2815 315
7420 271 556
5365 7078 92
2960 4900 881
5414 5743 -521
7102 4919 908
5275 5822 -705
156 5623 678
5902 1272 -179
2969 4543 728
4221 4702 769
7600 3744 353
3850 6268 -558
4136 6607 -339
5362 3148 -709
235 2864 48
5076 4618 -766
420 8334 223
2847 1170 -325
3429 957 267
2610 3311 401
5227 6686 -711
2969 4216 -308
2437 3728 674
8028 2609 -427
8008 6483 451
4526 3738 10
5105 5794 211
4955 364 958
2722 5926 -469
5373 4415 -802
1273 2173 -597
2976 7473 988
3876 1834 -726
3416 5819 529
5890 4496 -737
2108 3466 -39
6053 1178 37
7267 2711 667
7287 4342 -465
4787 4272 400
5333 1190 -790
1030 2896 450
5511 6748 -642
6420 4013 960
156 7520 486
2825 4213 -155
6057 7010 -313
4 6805 -475
1068 5046 -492
7654 5697 861
775 146 -587
5685 4530 966
637 2917 -311
4771 2362 772
7201 1564 -612
2487 5396 321
4234 7246 -688
4027 6891 607
3288 2649 390
7181 3207 51
7174 149 -612
2561 123 -279
348 5579 -357
7195 3041 261
2731 2276 454
5947 5745 244
7526 6724 2
6016 1212 -98
8119 1880 707
6118 3669 -803
4848 3321 -625
2028 8354 -572
7466 4936 -839
6928 2501 312
2881 4098 -45
5024 4208 -347
4008 356 929
6303 5435 135
6902 4092 648
342 4543 960
1985 4195 -571
5728 4637 -177
5311 578 -316
7154 3258 -538
4831 2735 -790
2567 2085 765
840 882 0
1598 1825 304
5771 5489 -736
4022 4974 -529
4856 2220 574
955 2123 861
1274 7555 674
6908 3763 -310
477 1960 -996
7481 7284 -695
5897 5002 541
4134 2472 -936
6130 5790 -994
1975 4109 -332
7056 2817 -154
816 3918 -847
2282 5776 108
481 608 350
1554 5178 -881
4409 2067 30
7330 1732 899
6201 1257 -1000
7177 3977 -918
3856 6360 -103
4418 4259 -623
4191 7265 497
888 4977 -105
946 6867 530
5427 5835 443
1765 284 -157
7167 7783 -578
3821 4393 -208
1974 2514 143
5868 1446 -586
4654 7951 -77
4906 8034 -290
3877 6988 831
7346 7290 -760
1158 3609 -630
7890 4572 79
4188 8006 -393
5350 1812 -442
3896 4593 889
4857 4990 -572
3983 7202 297
6247 7004 989
169 1720 -197
2596 7147 -426
44 7328 -119
3111 8036 303
3101 3827 757
5866 6171 -832
890 976 457
5811 3150 -148
7040 7049 -99
4339 5795 916
3452 232 687
1891 3021 472
4556 793 -552
